3846,C=CC[C@@H]1C(=O)[C@H](CCCCc2c[nH]c(Cl)c2Cl)C(=O)[C@H](OC)[C@H](O)[C@H](O)[C@@H]([C@@H](C)CC2=CCCC2=O)OC(=O)C(C(C)C)=CC(CC)=C[C@H](CCCCCC)C(=O)[C@@H](CCCCCC)C(=O)[C@H](CCCCc2c[nH]c(Cl)c2Cl)[C@@H]1O
3847,C=CC[C@@H]1C(=O)[C@H](CCCCc2c[nH]c(Cl)c2Cl)[C@H](O)[C@@H](OC)CC=C[C@H](C)[C@H](O)C[C@@H](C(=C[C@@H](CCCCCC)CC2=CCCC2=O)CCCCc2c[nH]c(Cl)c2Cl)OC(=O)C(CC)=C[C@H](C(C)C)[C@@H]1O
3848,C=CC[C@@H]1C(=O)[C@H](O)C(=O)[C@H](CCCCCC)[C@H](O)[C@H](CCCCCC)[C@@H](C(=Cc2ccc[nH]2)CCCCc2c[nH]c(Cl)c2Cl)OC(=O)C(C(C)C)=C[C@H](CCCC)[C@@H]1O
3849,C=CC[C@@H]1C(=O)[C@H](O)[C@@H](C=Cc2ccccc2)OC(=O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)C[C@@H](C)C(=O)[C@@H](CCCC)C(=O)[C@@H](C)C[C@H](C(C)C)[C@H](O)C(O)=CC(CCCC)=C[C@H](C(C)C)[C@@H]1O
3850,C=CC[C@@H]1C(=O)[C@H](O)[C@@H]([C@@H](CC)CC2CCCCC2)OC(=O)[C@H](C(C)C)C(=O)C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)[C@@H](CCCC)C(=O)[C@@H](C)C(=O)[C@@H](C(C)C)CC(O)=C[C@H](O)[C@@H]1O
3851,C=CC[C@@H]1C(=O)[C@H](O)[C@H](O)C(CCCC)=C[C@H](O)[C@H](O)[C@@H](C)C(=O)[C@@H](CCCC)C(=O)C(C(C)C)=C[C@H](C(C)C)[C@@H](C=Cc2ccccc2)OC(=O)[C@H](C(C)C)C(=O)[C@H](CCCC)[C@@H]1O
3852,C=CC[C@@H]1C(=O)[C@H](O)[C@H](O)[C@@H](CC)C(=O)C(=C[C@@H](CC)CC2CCCCC2)OC(=O)C(CC)=CC(C(C)C)=C[C@H](O)[C@H](O)C(C)=C[C@H](CCCCc2c[nH]c(Cl)c2Cl)[C@@H]1O
3853,C=CC[C@@H]1C(=O)[C@H](O)[C@H](O)[C@H](CCCCc2c[nH]c(Cl)c2Cl)[C@H](O)C(CCCC)=C[C@H](CC)C(=O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)CC[C@@H](C2CCCCC2)OC(=O)[C@@H](CC)C(=O)[C@H](CC=C)[C@@H]1O
3854,C=CC[C@@H]1C(=O)[C@H](OC)C(=O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)C(=O)[C@@H](O)C=C(C(C)C)C(=O)O[C@H](C(=CC(=CC=CC2CCCCC2)C(C)C)CCCCCC)[C@@H](O)C1=O
3855,C=CC[C@@H]1C(=O)[C@H](OC)C=C(CCCCCC)[C@@H](O)CCC[C@@H](O)[C@@H](C(C)C)C(=O)[C@@H](C(C)C)C(=O)O[C@H](C(=O)C2CCCCC2)C(=O)[C@H](CC)[C@@H](O)[C@@H](CCCC)C1=O
3856,C=CC[C@@H]1C(=O)[C@H](OC)[C@H](O)[C@H](C[C@@H](CC)CCCC)OC(=O)[C@H](CCCCCC)C(=O)[C@@H](C)C(=O)[C@H](CCCCc2c[nH]c(Cl)c2Cl)[C@H](O)[C@H](C(C)C)C(=O)[C@H](CC)[C@@H]1O
3857,C=CC[C@@H]1C(=O)[C@H](OC)[C@H](O)[C@H](O)[C@H](O)[C@@H](C)C[C@H](C)C(=O)C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)[C@H](C(C)C)[C@@H]([C@H](Cc2c[nH]c(Cl)c2Cl)C(C)C)OC(=O)[C@H](CCCCCC)C(=O)[C@H](C)[C@@H]1O
3858,C=CC[C@@H]1C=C(C(C)C)C(=O)OC(C(=O)CC)C(=O)[C@H](CC)C(=O)[C@H](C(C)C)C=C(CCCCc2c[nH]c(Cl)c2Cl)[C@@H](O)[C@@H](CCCCCC)C=CC=C(OC)C(=O)[C@H](CC)C1=O
3859,C=CC[C@@H]1C=C(C(C)C)C(=O)O[C@H](C2CCCCC2)[C@@H](C(C)C)[C@@H](O)[C@@H](O)C(=O)[C@@H](C(C)C)C(=O)[C@@H](C(C)C)C(=O)[C@H](OC)C[C@H](CCCCc2c[nH]c(Cl)c2Cl)C[C@H](CCCC)C1
3860,C=CC[C@@H]1C=C(C(C)C)C(=O)O[C@H]([C@@H](CCCC)CCC(C)C)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)[C@@H](O)[C@@H](CCCCCC)[C@@H](O)[C@@H](CCCCCC)[C@@H](O)[C@@H](C(C)C)[C@@H](O)CC[C@H](C)C(=O)[C@@H](CCCC)C1=O
3861,C=CC[C@@H]1C=C(C(C)C)C(=O)[C@@H](C(C)C)C(=O)O[C@@H]2CC=C(C[C@H]2O)C(=O)[C@H](CCCCCC)C[C@H](OC)C(=O)[C@H](CCCCCC)C(=O)[C@@H](C(C)C)C(=O)[C@@H](CCCC)C1=O
3862,C=CC[C@@H]1C=C(C(C)C)C(=O)[C@@H](C)C(=O)[C@H](CCCC)C[C@H](O)C=C(CCCCCC)[C@@H](O)[C@@H](CCCC)C(=O)[C@@H](CC=C)C(=O)N[C@@H](C)C(=O)NC[C@H](C)C=C(OC)[C@@H](O)[C@@H](OC)C1
3863,C=CC[C@@H]1C=C(C(C)C)C(=O)[C@@H](OC)C=C(OC)C[C@H](CCCCCC)[C@@H](O)[C@@H](C)C(=O)[C@@H](CCCC)C(=O)O[C@@H]2CC=C(CCC=C(C)[C@@H](O)[C@@H](CCCC)C1=O)C[C@H]2O
3864,C=CC[C@@H]1C=C(C(C)C)C(=O)[C@H](C(C)C)C(=O)C(O)C(=O)[C@@H](CCCC)C(=O)O[C@H](c2ccc(N)cc2)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)C[C@H](CCCC)C[C@H](C)C1=O
3865,C=CC[C@@H]1C=C(C(C)C)C(=O)[C@H](C(C)C)C(=O)O[C@@H]2CC=C(C[C@H]2O)C(=O)C(CCCCc2c[nH]c(Cl)c2Cl)CCC(=O)C(O)C(=O)C(CCCCc2c[nH]c(Cl)c2Cl)C[C@H](C(C)C)C[C@H](CCCC)C1
3866,C=CC[C@@H]1C=C(C(C)C)C(=O)[C@H](CCCC)C(=O)CC(=O)O[C@H](c2ccc([N+](=O)[O-])cc2)[C@@H](C)C(=O)[C@@H](C(C)C)C(=O)[C@@H](CCCCCC)C(=O)[C@H](C)[C@@H](O)[C@@H](OC)[C@@H](O)[C@@H](CCCCCC)C1
3867,C=CC[C@@H]1C=C(C(C)C)C(=O)[C@H](CCCCCC)C[C@H](CCCCc2c[nH]c(Cl)c2Cl)C(=O)O[C@H](C(=O)C(=Cc2c[nH]c(Cl)c2Cl)CC)C(=O)[C@@H](CCCC)C[C@H](CCCCCC)C=C(C(C)C)[C@@H](O)[C@@H](CC)C1
3868,C=CC[C@@H]1C=C(C(C)C)C(=O)[C@H](OC)C[C@H](CCCC)C=C(C(C)C)C(=O)O[C@H](CC[C@@H](C(=O)C(C)=Cc2ccc(N)cc2)C(C)C)[C@@H](CC)C(=O)[C@@H](C(C)C)C1
3869,C=CC[C@@H]1C=C(C(C)C)C=C(CCCCCC)C=C(C(C)C)[C@@H](O)[C@@H](O)C(=O)[C@H](CCCC)C[C@H](C(C)C)C(=O)C(O)C=C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)N(C(N)=[NH2+])CC(=O)C(O)C1=O
3870,C=CC[C@@H]1C=C(C(C)C)C=CC(=O)[C@@H](C(C)C)[C@@H](O)[C@@H](C(C)C)[C@@H](O)[C@@H](CCCC)C=C(O)C(=O)O[C@@H]2CC=C(C[C@H]2O)C(=O)[C@H](CC)[C@@H](O)[C@@H](CCCC)C1
3871,C=CC[C@@H]1C=C(C(C)C)C[C@H](C(C)C)C[C@H](C(C)C)C(=O)NC(=O)[C@H](CC)[C@@H](O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)C(=O)[C@@H](O)C(=O)[C@H](CCCC)C(=O)[C@@H](CC)[C@@H](O)[C@@H](C(C)C)[C@@H](O)[C@@H](O)C1=O
3872,C=CC[C@@H]1C=C(C(C)C)C[C@H](O)C(=O)[C@@H](CC)C(=O)O[C@H](C2=CCCC2=O)[C@@H](C)C(=O)[C@@H](CCCCCC)[C@@H](O)[C@@H](CCCC)[C@@H](O)[C@@H](O)C(=O)[C@H](CC)C1=O
3873,C=CC[C@@H]1C=C(C(C)C)[C@@H](O)[C@@H](C(C)C)C[C@H](CCCCCC)C(=O)[C@H](OC)C=CC(=O)O[C@H](C(=C[C@H](CCCCCC)C(=O)C(C)CC)CCCCc2c[nH]c(Cl)c2Cl)[C@@H](CCCC)C[C@H](C(C)C)C1=O
3874,C=CC[C@@H]1C=C(C(C)C)[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](CCCCCC)C=C(C(C)C)C(=O)O[C@@H](CC(C)CC)C[C@H](CCCCCC)C(=O)[C@@H](OC)[C@@H](O)[C@@H](O)C=C(CCCC)C1=O
3875,C=CC[C@@H]1C=C(C(C)C)[C@@H](O)[C@@H](CC)C(=O)[C@H](CCCC)C[C@H](CC)C(=O)[C@H](CCCC)C(=O)O[C@H](CCC)CC1=O
3876,C=CC[C@@H]1C=C(C(C)C)[C@@H](O)[C@@H](CCCC)C[C@H](OC)C(=O)[C@H](CCCCCC)C(=O)OC(=Cc2csc(C)n2)C[C@H](C)C=C(CCCCc2c[nH]c(Cl)c2Cl)C=C(O)C1
3877,C=CC[C@@H]1C=C(C(C)C)[C@@H](O)[C@@H](O)C[C@H](CC)[C@@H](O)[C@@H](O)C=C(CCCC)C(=O)NC(=O)[C@H](CC)C[C@H](C)C=C(CCCCc2c[nH]c(Cl)c2Cl)[C@@H](O)[C@@H](C)C=C(C(C)C)C1=O
3878,C=CC[C@@H]1C=C(C(C)C)[C@@H](O)[C@@H](OC)C=C(O)C(=O)N[C@@H](C)C(=O)NC[C@H](C)C=C(C(C)C)C=C(OC)C(=O)[C@@H](C)[C@@H](O)[C@@H](O)C(=O)[C@H](C(C)C)C(=O)C(O)C1=O
3879,C=CC[C@@H]1C=C(C)C(=O)C(CCCCc2c[nH]c(Cl)c2Cl)C=C(C)C=CCCC(=O)O[C@H](CCC)[C@@H](CCCC)C(=O)[C@@H](C(C)C)C[C@H](O)C(=O)C(CCCCc2c[nH]c(Cl)c2Cl)C1
3880,C=CC[C@@H]1C=C(C)C(=O)NC(=O)[C@H](CC)[C@@H](O)[C@@H](C(C)C)C(=O)[C@@H](C(C)C)C(=O)[C@H](C)[C@@H](O)[C@@H](C(C)C)C[C@H](O)C[C@H](C(C)C)[C@@H](O)[C@@H](C)C1
3881,C=CC[C@@H]1C=C(C)C=C(CCCC)C(=O)[C@H](C)C(=O)[C@@H](C(C)C)C(=O)O[C@@H]2CCC(C=CC[C@H](CC)C=C(CC)C[C@H](C(C)C)C1=O)C[C@H]2O
3882,C=CC[C@@H]1C=C(C)CCC[C@H](CCCCc2c[nH]c(Cl)c2Cl)CCC(=O)O[C@H](C(=O)Cc2ccccc2)[C@@H](O)[C@@H](CC)C(=O)[C@@H](CCCCCC)C(=O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)C1=O
3883,C=CC[C@@H]1C=C(C)C[C@H](C(C)C)C(=O)C(O)C=CC=C(CC)C[C@H](CCCCc2c[nH]c(Cl)c2Cl)C(=O)O[C@H]([C@@H](CCCC)C(=O)C2CCCCC2)[C@@H](O)C=CC1
3884,C=CC[C@@H]1C=C(C)[C@@H](O)[C@@H](C)C[C@H](C(C)C)C[C@H](C)C(=O)O[C@H]([C@H](CCCCCC)C(=O)[C@H](CC=C)C(=O)c2csc(C)n2)[C@@H](CCCC)C[C@H](C(C)C)C(=O)[C@H](C)C1
3885,C=CC[C@@H]1C=C(CC)C(=O)NC(=O)[C@H](CC)C(=O)[C@H](CCCCCC)C(=O)[C@H](CCCCCC)C[C@H](OC)C[C@H](OC)[C@@H](O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)C(=O)[C@H](C(C)C)[C@@H](O)[C@@H](C(C)C)[C@@H](O)[C@@H](C(C)C)C1=O
3886,C=CC[C@@H]1C=C(CC)C(=O)OC(C(=O)C(C)CC)C(=O)[C@@H](O)C=C(C)C(=O)[C@@H](O)C=CC(=O)C(O)[C@@H](O)[C@@H](C(C)C)[C@@H](O)[C@@H](CC=C)C1
3887,C=CC[C@@H]1C=C(CC)C(=O)OC(C(=O)[C@H](CC)C(C)C)C(=O)[C@H](CCCC)C=C(O)C1=O
3888,C=CC[C@@H]1C=C(CC)C(=O)O[C@H](Cc2ccccc2)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)[C@@H](O)[C@@H](OC)C(=O)[C@H](CCCC)C[C@H](OC)C(=O)[C@@H](CCCCCC)[C@@H](O)[C@@H](CCCCCC)C[C@H](CC)[C@@H](O)CC1=O
3889,C=CC[C@@H]1C=C(CC)C=C(O)C[C@H](C)C(=O)[C@@H](CCCC)C(=O)[C@@H](CC)C(=O)N(C(N)=[NH2+])CC(=O)[C@H](CCCC)C[C@H](CC=C)C(=O)[C@@H](CC)C=C(CCCCc2c[nH]c(Cl)c2Cl)C1
3890,C=CC[C@@H]1C=C(CC)[C@@H](O)CC(=O)[C@@H](C(C)C)[C@@H](O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)CCC(=O)O[C@@H]2CC=C(C[C@H]2O)C(=O)[C@@H](C(C)C)C=C(C(C)C)C1
3891,C=CC[C@@H]1C=C(CC)[C@@H](O)[C@@H](CCCCCC)C(=O)[C@H](C)C[C@H](CCCCc2c[nH]c(Cl)c2Cl)C[C@H](CCCCCC)C(=O)O[C@H]([C@@H](CC)C(=O)[C@H](CCCCc2c[nH]c(Cl)c2Cl)C(=O)[C@H](CCCCCC)C(=O)C2CCCCC2)[C@@H](CCCC)C1
3892,C=CC[C@@H]1C=C(CCCC)C(=O)O[C@H](C)[C@@H](OC)[C@@H](O)[C@@H](CC=C)C=C(CCCCCC)[C@@H](O)[C@@H](C(C)C)C(=O)[C@H](CCCC)C(=O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)C[C@H](CC=C)[C@@H](O)[C@@H](C)C1
3893,C=CC[C@@H]1C=C(CCCC)C(=O)O[C@H](C)[C@@H](OC)[C@@H](O)[C@@H](O)C=C(OC)C[C@H](C(C)C)C=C(CCCCCC)C[C@H](CC)[C@@H](O)[C@@H](CC)[C@@H](O)[C@@H](C(C)C)C1
3894,C=CC[C@@H]1C=C(CCCC)C(=O)[C@@H](C(C)C)C(=O)[C@H](CC)[C@@H](O)[C@@H](CCCCCC)C=C(CCCCCC)C(=O)O[C@H](c2ccc([N+](=O)[O-])cc2)[C@@H](C(C)C)[C@@H](O)[C@@H](CCCC)C(=O)CC(=O)[C@H](CCCCCC)C1
3895,C=CC[C@@H]1C=C(CCCC)C(=O)[C@@H](C(C)C)C[C@H](C(C)C)C(=O)[C@H](CC=C)C(=O)O[C@@H]2CCC(C[C@H](C)C(=O)[C@H](C(C)C)C1)C[C@H]2O
3896,C=CC[C@@H]1C=C(CCCC)C(=O)[C@@H](O)C(=O)C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)[C@H](C(C)C)[C@@H](O)[C@@H](CC)C=C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)O[C@@H]2CCC(C[C@H]2O)[C@@H](O)[C@@H](C(C)C)CC[C@@H](O)[C@@H](C)C1
3897,C=CC[C@@H]1C=C(CCCC)C(=O)[C@@H](OC)C(=O)C(O)[C@@H](O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)C=C(C)C(=O)O[C@H](C(=O)C(C)CC)C=CC=C(CCCCCC)C(=O)[C@@H](CC=C)C1
3898,C=CC[C@@H]1C=C(CCCC)C(=O)[C@H](C(C)C)C(=O)[C@@H](CC)C[C@H](C(C)C)C(=O)[C@H](CCCCCC)C(=O)O[C@H](C(C)CC)[C@@H](C(C)C)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](C)C1
3899,C=CC[C@@H]1C=C(CCCC)C(=O)[C@H](C)C=C(CCCC)C(=O)[C@H](CC)C(=O)C(O)C[C@H](CC)C(=O)CC(=O)[C@H](CCCCCC)C=C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)NC(=O)[C@H](CC)C1
3900,C=CC[C@@H]1C=C(CCCC)C=C(CC)C=C(C)C=CC(=O)[C@@H](CCCC)C(=O)N(C(N)=[NH2+])CC(=O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)C1=O
3901,C=CC[C@@H]1C=C(CCCC)C=C(CCCCCC)C(=O)O[C@H](C(=O)[C@@H](C(=O)[C@@H](C)C[C@@H](C(=O)c2cc(N)cc(O)c2)C(C)C)C(C)C)C=C(CCCCCC)C(=O)C(CCCCc2c[nH]c(Cl)c2Cl)C=C(CCCC)C1=O
3902,C=CC[C@@H]1C=C(CCCC)C[C@H](CC)C=C(C)C=C(CC)C(=O)[C@@H](C(C)C)C(=O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)C=C(C(C)C)C(=O)OC(=O)[C@@H]2CCC[C@H]2C[C@H](CCCCc2c[nH]c(Cl)c2Cl)[C@@H](O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)C1=O
3903,C=CC[C@@H]1C=C(CCCC)[C@@H](O)[C@@H](C)C[C@H](CCCCCC)[C@@H](O)[C@@H](CCCCCC)C=C(CCCC)C(=O)[C@@H](C(C)C)C(=O)O[C@H]([C@@H](CCCC)C[C@H](CCCCCC)C(C)=O)[C@@H](C)C1
3904,C=CC[C@@H]1C=C(CCCCCC)C(=O)[C@@H](CC)[C@@H](O)[C@@H](CCCC)C(=O)CC(=O)O[C@H]([C@@H](CC)C(=O)[C@H](C)C(=O)[C@H](CCCCc2c[nH]c(Cl)c2Cl)C(=O)CC)[C@@H](CCCCCC)C1=O
3905,C=CC[C@@H]1C=C(CCCCCC)C=C(C(C)C)C(=O)O[C@H](c2ccccc2)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)C(=O)[C@@H](C(C)C)[C@@H](O)[C@@H](OC)[C@@H](O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)C[C@H](CCCCc2c[nH]c(Cl)c2Cl)[C@@H](O)[C@@H](CC=C)[C@@H](O)[C@@H](C(C)C)C1
3906,C=CC[C@@H]1C=C(CCCCCC)C=C(CCCC)C=C(CCCCCC)CCC=C(CCCC)C=C(C(C)C)[C@@H](O)[C@@H](CCCC)C=C(CC)C(=O)O[C@@H]2CCC(C[C@H]2O)C(=O)C(CCCCc2c[nH]c(Cl)c2Cl)C1=O
3907,C=CC[C@@H]1C=C(CCCCCC)C=C(CCCC)C[C@H](O)C[C@H](C)[C@@H](O)[C@@H](CCCCCC)C(=O)CC(=O)O[C@H]([C@@H](C(C)=O)C(C)C)[C@@H](CCCCCC)C1
3908,C=CC[C@@H]1C=C(CCCCCC)C=C(OC)CCC[C@H](CCCCCC)[C@@H](O)[C@@H](O)C[C@H](OC)C=C(CCCC)CCC(=O)O[C@@H]2CCC(C[C@H]2O)C(=O)[C@H](C)C1
3909,C=CC[C@@H]1C=C(CCCCCC)C[C@H](C(C)C)C[C@H](C(C)C)C=C(O)C[C@H](C(C)C)C=C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)N(C(N)=[NH2+])CC(=O)[C@@H](O)C(=O)[C@@H](C(C)C)C[C@H](CC)C1=O
3910,C=CC[C@@H]1C=C(CCCCCC)C[C@H](CCCC)C(=O)O[C@H](CCC(C)CC)[C@@H](CC=C)C(=O)[C@@H](CCCCCC)C(=O)[C@@H](CCCCCC)C1=O
3911,C=CC[C@@H]1C=C(CCCCCC)C[C@H](CCCCCC)C(=O)OC(=O)[C@@H]2CCC[C@H]2C1
3912,C=CC[C@@H]1C=C(CCCCCC)C[C@H](OC)C=C(C(C)C)C[C@H](OC)C=C(C(C)C)C(=O)O[C@@H]2CCC(C[C@H]2O)[C@@H](O)[C@@H](CC)C[C@H](CCCCCC)C=C(CC)C=C(OC)C1
3913,C=CC[C@@H]1C=C(CCCCCC)[C@@H](O)[C@@H](C(C)C)C[C@H](CC)C=C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)N[C@@H](C)C(=O)NC[C@H](C)C(=O)[C@@H](C(C)C)C1
3914,C=CC[C@@H]1C=C(CCCCCC)[C@@H](O)[C@@H](CC=C)C(=O)[C@@H](C(C)C)C(=O)O[C@H]([C@H](CCCC)C(C)=O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)C[C@H](CCCCc2c[nH]c(Cl)c2Cl)[C@@H](O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)[C@@H](O)[C@@H](C(C)C)C(=O)[C@H](CCCCCC)C1=O
3915,C=CC[C@@H]1C=C(CCCCCC)[C@@H](O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)C(=O)[C@H](OC)C[C@H](CC)C(=O)CC(=O)NC(=O)[C@H](CC)[C@@H](O)[C@@H](CC)[C@@H](O)[C@@H](CCCC)[C@@H](O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)C(=O)[C@@H](CC)C1=O
3916,C=CC[C@@H]1C=C(CCCCCC)[C@@H](O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)[C@@H](O)[C@@H](C(C)C)C(=O)[C@@H](C(C)C)C(=O)O[C@H]([C@@H](C(=O)C(C)C)C(C)C)[C@@H](CC)[C@@H](O)[C@@H](C(C)C)C[C@H](C(C)C)C1
3917,C=CC[C@@H]1C=C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)O[C@@H]2CC=C(C[C@H]2O)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](CC=C)C[C@H](C(C)C)C(=O)[C@H](CC)[C@@H](O)[C@@H](C(C)C)[C@@H](O)[C@@H](O)C=C(CCCCc2c[nH]c(Cl)c2Cl)C1
3918,C=CC[C@@H]1C=C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)O[C@H](C(C)CC)CC[C@H](CCCC)[C@@H](O)[C@@H](CC)C(=O)[C@H](C)C[C@H](C(C)C)C[C@H](C(C)C)C(=O)C[C@@H](O)[C@@H](C)C1
3919,C=CC[C@@H]1C=C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)O[C@H](CC)[C@@H](CC)C=C(O)[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](O)C(=O)[C@@H](CC=C)C1
3920,C=CC[C@@H]1C=C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)[C@@H](CCCC)C[C@H](CCCCc2c[nH]c(Cl)c2Cl)C=CC(=O)[C@@H](CC)C(=O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)C(=O)[C@@H](CCCC)C=C(C(C)C)C(=O)O[C@@H]2CC=C(C[C@H]2O)C1=O
3921,C=CC[C@@H]1C=C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)[C@@H](O)C(=O)[C@H](CCCC)C(=O)O[C@H](c2ccc([N+](=O)[O-])cc2)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)C[C@H](C)C(=O)[C@H](OC)C(=O)[C@H](C(C)C)C(=O)[C@@H](CC=C)[C@@H](O)[C@@H](CCCCCC)C1
3922,C=CC[C@@H]1C=C(CCCCc2c[nH]c(Cl)c2Cl)C=C(C(C)C)C(=O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)C(=O)O[C@H](C(C)=O)C(=O)[C@@H](C(C)C)C(=O)[C@H](CC)C=C(O)C[C@H](CCCC)[C@@H](O)[C@@H](C)C1=O
3923,C=CC[C@@H]1C=C(CCCCc2c[nH]c(Cl)c2Cl)C[C@H](C)[C@@H](O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)C=C(CCCCc2c[nH]c(Cl)c2Cl)C=C(CCCCc2c[nH]c(Cl)c2Cl)C[C@H](OC)C=C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)[C@@H](CC)C(=O)NC(=O)[C@H](CC)C(=O)[C@@H](C)C1=O
3924,C=CC[C@@H]1C=C(CCCCc2c[nH]c(Cl)c2Cl)C[C@H](CCCCc2c[nH]c(Cl)c2Cl)C[C@H](CCCCc2c[nH]c(Cl)c2Cl)C[C@H](CCCC)C(=O)NC(=O)[C@H](CC)C[C@H](CCCCc2c[nH]c(Cl)c2Cl)C(=O)[C@@H](C(C)C)C(=O)[C@H](CC)C[C@H](CCCCc2c[nH]c(Cl)c2Cl)C=C(C)C1=O
3925,C=CC[C@@H]1C=C(O)C(=O)[C@@H](CC)[C@@H](O)[C@@H](CC=C)C(=O)[C@H](C(C)C)C(=O)N(C(N)=[NH2+])CC(=O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)[C@@H](O)[C@@H](O)C[C@H](OC)[C@@H](O)CC(=O)[C@H](OC)C1=O
3926,C=CC[C@@H]1C=C(O)C(=O)[C@@H](CC=C)C=C(CC)C(=O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)C(=O)[C@H](CCCCCC)C(=O)[C@H](CCCC)C(=O)[C@@H](C(C)C)C(=O)O[C@H](C(C)=O)C=C(C(C)C)C1
3927,C=CC[C@@H]1C=C(O)C(=O)[C@@H](CCCC)C=C(C(C)C)C(=O)[C@H](OC)C(=O)[C@H](CCCCCC)C=C(C)C(=O)O[C@H]([C@@H](CC)CCc2ccccc2)[C@@H](OC)C=C(CCCCCC)C1=O
3928,C=CC[C@@H]1C=C(O)C(=O)[C@@H](O)[C@@H](O)CC[C@H](OC)C[C@H](CCCCc2c[nH]c(Cl)c2Cl)C(=O)O[C@H](Cc2ccccc2)[C@@H](C(C)C)[C@@H](O)[C@@H](CCCCCC)C1=O
3929,C=CC[C@@H]1C=C(O)C(=O)[C@H](CCCCCC)C(=O)O[C@H]([C@@H](CC=C)C(=O)c2ccc(N)cc2)[C@@H](CC)CCC(=O)[C@@H](O)C=C(C)C(=O)[C@H](CC)C(=O)[C@H](CC)C1=O
3930,C=CC[C@@H]1C=C(O)C=C(C(C)C)C(=O)CC[C@H](CC)[C@@H](O)[C@@H](CC)C(=O)[C@H](C)CCC(=O)O[C@H](CC)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)C[C@H](CC)C1
3931,C=CC[C@@H]1C=C(O)C[C@H](C)C(=O)O[C@H](C(=O)C(=CC(=CC2=CCCC2=O)C(C)C)CCCCc2c[nH]c(Cl)c2Cl)C=C(O)C[C@H](CC)C(=O)[C@@H](C(C)C)C1=O
3932,C=CC[C@@H]1C=C(O)C[C@H](CCCCc2c[nH]c(Cl)c2Cl)C[C@H](C(C)C)C(=O)O[C@H]([C@@H](C(C)=O)C(C)C)[C@@H](CCCCCC)C[C@H](CC)C(=O)[C@H](C)C(=O)CC(=O)[C@H](CCCCCC)C1=O
3933,C=CC[C@@H]1C=C(OC)C(=O)N(C(N)=[NH2+])CC=C(C(C)C)C(=O)[C@@H](C(C)C)[C@@H](O)[C@@H](C(C)C)C(=O)[C@@H](O)[C@@H](O)CC=C(C(C)C)C1
3934,C=CC[C@@H]1C=C(OC)C(=O)N(C(N)=[NH2+])C[C@@H](O)[C@@H](CCCCCC)C=C(C(C)C)C(=O)[C@@H](C(C)C)C(=O)[C@@H](CCCC)C=C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)[C@@H](CC)[C@@H](O)[C@@H](OC)C1
