CMP_name,Food_name,SMILES,FDB_ID,CID,Pred_medicinal
,Herbs_condiments_and_spices,CC(C)=CCC1=C2OC(=O)C(=CC2=CC2=C1OC(C)(C)C=C2)C(C)(C)C=C,FDB002656,14604074,0.0
,Herbs_condiments_and_spices,COC1=CC2=C(C=C1)C=C(C(=O)O2)C(C)(C)C=C,FDB002657,182622,0.0
,Other_fruits,CC1C2C(CC3C4CC(O)C5CC(CCC5(C)C4CCC23C)OC2OC(C)C(O)C(O)C2OC2OC(C)C(O)C(O)C2O)OC11CCC(C)CO1,FDB002658,131751074,0.0
CAPSIANOSIDE-B,Green_Bell_Pepper,C[C@@H]1O[C@@H](OC\\C(C)=C/CC\\C(C)=C\\CC\\C(C)=C\\CC[C@](C)(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C)[C@H](O)[C@H](O[C@@H]2O[C@H](CO[C@H]3O[C@@H](C)[C@H](O)[C@@H](OC(=O)C(\\C)=C\\[C@H](O)C\\C(C)=C\\CC\\C(C)=C\\CC[C@](C)(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C=C)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,FDB002659,102437602,0.0
,Broccoli,COC1=CC(\\C=C\\C(=O)O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2OC(=O)\\C=C\\C2=CC=C(O)C(OC)=C2)=CC=C1O,FDB000266,101758853,0.0
,Citrus_fruits,C\\C(CCC(C)(C)C=O)=C/COC1=C2C=COC2=CC2=C1C=CC(=O)O2,FDB002661,122201415,0.0
CAPSIANOSIDE-IV,Green_Bell_Pepper,C\\C(CC\\C=C(/C)C(O)=O)=C/CC\\C(C)=C\\CCC(C)(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C=C,FDB002662,131751076,0.0
CAPSIANOSIDE-I,Green_Bell_Pepper,C\\C(CC\\C=C(/C)CC(O)\\C=C(/C)C(O)=O)=C/CCC(C)(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C=C,FDB002663,14610541,0.0
CAPSIANOSIDE-V,Green_Bell_Pepper,C\\C(CC(O)\\C=C(/C)C(O)=O)=C/CC\\C(CO)=C\\CCC(C)(OC1OC(CO)C(O)C(O)C1O)C=C,FDB002664,14610543,0.0
CAPSIANOSIDE-F,Green_Bell_Pepper,C[C@@H]1O[C@@H](OC\\C(C)=C/CC\\C(C)=C\\CC\\C(C)=C\\CC[C@](C)(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C)[C@H](O)[C@H](O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](OC(=O)C(\\C)=C\\CC\\C(C)=C\\CC\\C(C)=C\\CC[C@](C)(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C=C)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,FDB002666,131751078,0.0
P-METHOXY-CINNAMIC-ACID,Celery,COC1=CC=C(\\C=C\\C(O)=O)C=C1,FDB002667,699414,0.0
,Other_beverages,COC1=CC(=O)OC(\\C=C/C2=CC(OC)=C(OC)C=C2)=C1,FDB002668,24796468,0.0
,Edible_fats_and_oils,CC(C)C1=C2C(=O)C3(C)CC(CCC=C(C)C)=CCC3C(=O)C2=C(C=O)C(O)=C1O,FDB002669,550597,0.0
,Tea,CCC1=C(C)C(O)=C(CC2=C(O)C(C)=C(CC)OC2=O)C(=O)O1,FDB002670,54709865,0.0
,Fungi,CC(C)=CCC\\C(C)=C\\CC\\C(C)=C\\CC1=C(O)C(=O)C=C(O)C1=O,FDB002671,15379534,0.0
,Edible_fats_and_oils,CC(C)C1=C2C(=O)C(C)=CC(=O)C2=C(C=O)C(O)=C1O,FDB002672,182249,0.0
HERACLENOL,Lemon,CC(C)(O)C(O)COC1=C2OC(=O)C=CC2=CC2=C1OC=C2,FDB002673,328236,0.0
Hesperetin_7-O-glucoside,Water_Mint,COC1=C(O)C=C(C=C1)C1CC(=O)C2=C(O)C=C(OC3OC(CO)C(O)C(O)C3O)C=C2O1,FDB002678,20111686,0.0
,Herbs_condiments_and_spices,COC1=CC(OC)=C(C=C1OC)[C@H]1[C@H](C)[C@H](C)[C@H]1C1=CC(OC)=C(OC)C=C1OC,FDB002681,13846426,0.0
,Oats,OC1=C(O)C=C(\\C=C\\C(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)\\C=C\\C2=CC(O)=C(O)C=C2)C=C1,FDB002682,131751079,0.0
,Oats,COC1=C(O)C=CC(\\C=C\\C(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)\\C=C\\C2=CC(OC)=C(O)C=C2)=C1,FDB002683,129681811,0.0
,Herbs_condiments_and_spices,COC(=O)\\C=C\\C1=CC=C(OC)C=C1,FDB002684,641297,0.0
,Other_fruits,COC1=CC(=O)OC(\\C=C/C2=CC(OC)=C(O)C=C2)=C1,FDB002686,131751080,0.0
,Herbs_condiments_and_spices,COC1=CC(OC)=C(C(=O)CCC2=CC=CC=C2)C(O)=C1C,FDB002687,15747330,0.0
12a-Hydroxydolineone,Yambean,OC12C(COC3=CC4=C(OCO4)C=C13)OC1=C(C=C3C=COC3=C1)C2=O,FDB002688,13885696,0.0
,Other_green_vegetables,CC1=CC2=C(C(=O)C(C)(CO)C2)C(C)=C1CCO,FDB002689,5320779,0.0
1-Sinapoyl-2,Broccoli,COC1=CC(\\C=C\\C(=O)O[C@H]2[C@H](OC[C@H]3O[C@@H](OC(=O)\\C=C\\C4=CC(OC)=C(O)C(OC)=C4)[C@H](OC(=O)\\C=C\\C4=CC=C(O)C(OC)=C4)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)=CC=C1O,FDB000269,101758854,0.0
,Other_green_vegetables,CC1=CC2=C(C(=O)C(C)(CO)C2)C(C)=C1CCOC1OC(CO)C(O)C(O)C1O,FDB002690,12314744,0.0
,Other_green_vegetables,CC1CC2=CC(C)=C(CCO)C(C)=C2C1=O,FDB002691,5320780,0.0
,Other_green_vegetables,CC1CC2=C(C1=O)C(C)=C(CCOC1OC(CO)C(O)C(O)C1O)C(C)=C2,FDB002692,73981715,0.0
,Other_green_vegetables,COCCC1=C(C)C2=C(CC(C)C2=O)C=C1C,FDB002693,53462368,0.0
,Edible_fats_and_oils,CCOC(=O)\\C=C\\C1=CC=C(OC)C=C1,FDB002695,5281783,0.0
,Other_green_vegetables,CC1C(O)C2=C(C1=O)C(C)=C(CCO)C(C)=C2,FDB002696,5320782,0.0
,Other_green_vegetables,CC1C(O)C2=C(C1=O)C(C)=C(CCOC(C)=O)C(C)=C2,FDB002697,5316039,0.0
,Edible_fats_and_oils,CC1OC(=O)C2=C(C=CC=C2O)C1O,FDB002698,169539,0.0
3-DIHYDROXYCINNAMIC-ACID,Garden_Camomile,OC(=O)\\C=C\\C1=C(O)C(O)=CC=C1,FDB002699,5282146,0.0
,Broccoli,COC1=CC(\\C=C\\C(=O)O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3OC(=O)\\C=C\\C3=CC=C(O)C(OC)=C3)[C@@H](O)[C@H](O)[C@H]2OC(=O)\\C=C\\C2=CC=C(O)C(OC)=C2)=CC=C1O,FDB000270,101758855,0.0
ISOFERULIC-ACID,Bilberry,COC1=CC=C(\\C=C\\C(O)=O)C=C1O,FDB002700,736186,0.0
,Other_beverages,COC1=CC(=O)OC(CCC2=CC(O)=C(OC)C=C2)C1,FDB002701,586508,0.0
,Other_beverages,COC1=CC(=O)OC(CCC2=CC(OC)=C(OC)C=C2)C1,FDB002702,592220,0.0
,Cereals_and_bakery_products,COC1=C(C2=CC3=CC=CC=C3O2)C(O)=CC2=C1OCO2,FDB002703,10891372,0.0
,Other_fruits,COC1=CC(=O)C2=C(C(O)=CC(C)=C2)C1=O,FDB002704,5276616,0.0
,Root_vegetables,CC(C)=CCC1=C(O)C=CC(=C1)C(C)=O,FDB002705,442916,0.0
6-ALPHA-HYDROXYPHASEOLLIN,Common_bean,CC1(C)OC2=CC3=C(OC4C5=C(OCC34O)C=C(O)C=C5)C=C2C=C1,FDB002706,131751081,0.0
,Fungi,OCCCC1=CC2=C(OC(=C2)C2=CC3=C(OCO3)C=C2)C=C1,FDB002707,10402297,0.0
12a-Hydroxypachyrrhizone,Yambean,COC1=C2OC=CC2=CC2=C1OC1COC3=CC4=C(OCO4)C=C3C1(O)C2=O,FDB002709,5318311,0.0
BETA-HYDROJUGLONE,Black_Walnut,OC1=C2C(=O)CCC(=O)C2=CC=C1,FDB002710,237108,0.0
,Other_fruits,CCC(C)C(=O)C1=C(O)C(CC=C(C)C)=C2OC(=O)C=C(C3=CC=CC=C3)C2=C1O,FDB002715,6483317,0.0
,Mamey,CC(C)CC(=O)C1=C(O)C(CC=C(C)C)=C(O)C2=C1OC(=O)C=C2C1=CC=CC=C1,FDB002716,5748555,0.0
Mammea_A/BB,Mamey,CCC(C)C(=O)C1=C(O)C(CC=C(C)C)=C(O)C2=C1OC(=O)C=C2C1=CC=CC=C1,FDB002717,11750116,0.0
,Other_fruits,CCCC1=CC(=O)OC2=C(CC=C(C)C)C(O)=C(C(=O)CC(C)C)C(O)=C12,FDB002718,5748528,0.0
,Mamey,CCCC1=CC(=O)OC2=C(CC=C(C)C)C(O)=C(C(=O)C(C)CC)C(O)=C12,FDB002719,71436830,0.0
,Other_fruits,CCCC1=CC(=O)OC2=C1C(O)=C(CC=C(C)C)C(O)=C2C(=O)CC(C)C,FDB002720,5489487,0.0
,Other_fruits,CCCC(=O)C1=C(O)C(CC=C(C)C)=C(O)C2=C1OC(=O)C=C2CCC,FDB002721,71438014,0.0
Mammeigin,Mamey,CC(C)CC(=O)C1=C2OC(C)(C)C=CC2=C2OC(=O)C=C(C3=CC=CC=C3)C2=C1O,FDB002722,5319255,0.0
(+)-Marmesin,Parsley,CC(C)(O)C1CC2=CC3=C(OC(=O)C=C3)C=C2O1,FDB002723,604512,0.0
,Citrus_fruits,C\\C(CCC(O)C(C)(C)O)=C/COC1=CC2=C(C=CC(=O)O2)C=C1,FDB002724,5964600,0.0
,Citrus_fruits,COC1=C(CC(C)(C)C=O)C2=C(C=CC(=O)O2)C=C1,FDB002726,5319433,0.0
,Legumes,COC1=C2OCOC2=C2OC(=O)C=CC2=C1,FDB002727,5319474,0.0
CIS-ISOEUGENOL,Clove,COC1=CC(\\C=C/C)=CC=C1O,FDB002729,1549041,0.0
5-8-Benzofuran_dehydrodiferulic_acid,Rye,COC1=CC(\\C=C\\C(O)=O)=CC2=C1OC(C2C(O)=O)C1=CC=C(O)C(OC)=C1,FDB000273,6079067,0.0
,Herbs_condiments_and_spices,CC(C)(CCCC1=CC2=C(OCO2)C=C1)C=C,FDB002730,71361317,0.0
,Other_beverages,COC1=CC(=O)OC(CCC2=CC3=C(OCO3)C=C2)C1,FDB002731,229852,0.0
Moracin_B,Mulberry,COC1=CC(=CC(O)=C1)C1=CC2=CC(O)=C(OC)C=C2O1,FDB002733,5319887,0.0
,Other_fruits,CC(C)=CCC1=C2OC34C5CC(C=C3C(=O)C2=C(O)C2=C1OC(C)(C)C=C2)C(=O)C4(C\\C=C(\\C)C=O)OC5(C)C,FDB002734,21348143,0.0
,Other_fruits,CCOC1C2CC3C(C)(C)OC(C\\C=C(\\C)C=O)(C2=O)C32OC3=C(CC=C(C)C)C4=C(C=CC(C)(C)O4)C(O)=C3C(=O)C12,FDB002735,44889973,0.0
Morin,Strawberry,OC1=CC(O)=C(C=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C=C2O1,FDB002736,5281670,0.0
,Other_fruits,CC(C)=CCC1=C(OC2=C(C(O)=C3CC(OC3=C2)C(C)(C)O)C1=O)C1=C(O)C=C(O)C=C1,FDB002737,71438979,0.0
MYRICANOL,Anise,COC1=C(OC)C2=CC(CCCCC(O)CCC3=CC=C(O)C2=C3)=C1O,FDB002738,5319978,0.0
,Other_fruits,COC1=CC2=CC(=C1OC)C1=C(O)C=CC(CCC(=O)CCCC2)=C1,FDB002740,21637794,0.0
,Other_green_vegetables,COC1=C2OCOC2=CC(=C1)C(O)=O,FDB002741,607309,0.0
HENEICOSANOIC-ACID,Black_Walnut,CCCCCCCCCCCCCCCCCCCCC(O)=O,FDB002742,16898,0.0
[6]-Paradol,Ginger,CCCCCCCC(=O)CCC1=CC(OC)=C(O)C=C1,FDB002743,94378,0.0
Patuletin,Camomile,COC1=C(O)C2=C(OC(=C(O)C2=O)C2=CC(O)=C(O)C=C2)C=C1O,FDB002744,5281678,0.0
6-Hydroxyluteolin_6-methyl_ether,Sesame_seeds,COC1=C(O)C(O)=C2C(=O)C=C(OC2=C1)C1=CC(O)=C(O)C=C1,FDB002746,31161,0.0
,Edible_fats_and_oils,COC1=C(OC2OC(CO)C(O)C(O)C2O)C(O)=C2C(=O)C=C(OC2=C1)C1=CC(O)=C(O)C=C1,FDB002747,73981696,0.0
Thymusin,Peppermint,COC1=C(OC)C2=C(C(=O)C=C(O2)C2=CC=C(O)C=C2)C(O)=C1O,FDB002750,628895,0.0
NEVADENSIN,Peppermint,COC1=CC=C(C=C1)C1=CC(=O)C2=C(O1)C(OC)=C(O)C(OC)=C2O,FDB002751,160921,0.0
SM_C16:0,Milk_nonfat,[H]O[C@]([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])OP(=O)(O[H])OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],FDB027351,5283591,0.0
Gardenin_B,Peppermint,COC1=CC=C(C=C1)C1=CC(=O)C2=C(O1)C(OC)=C(OC)C(OC)=C2O,FDB002752,96539,0.0
5-DIGLUCOSIDE,Chives,COC1=C(O)C=CC(=C1)C1=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C2C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=CC(O)=CC2=[O+]1,FDB002754,5488811,0.0
PETUNIDIN,Blueberry,COC1=CC(=CC(O)=C1O)C1=[O+]C2=C(C=C1O)C(O)=CC(O)=C2,FDB002755,441774,0.0
PINOCEMBRIN,Tarragon,OC1=CC(O)=C2C(=O)CC(OC2=C1)C1=CC=CC=C1,FDB002758,238782,0.0
,Carrot,COC1=CC(\\C=C\\C(=O)O[C@@H]2C[C@](O)(C[C@@H](O)[C@@H]2OC(=O)\\C=C\\C2=CC=C(O)C(OC)=C2)C(O)=O)=CC=C1O,FDB000276,102036608,0.0
,Herbs_condiments_and_spices,COC1=CC(=CC=C1O)C1OCC2C1COC2C1=CC2=C(OCO2)C=C1,FDB002761,130679,0.0
,Other_fruits,OC(C(O)=O)C(O)(CC1=CC=C(O)C=C1)C(O)=O,FDB002762,120693,0.0
AUREUSIDIN-6-GLUCOSIDE,Lemon,OCC1OC(OC2=CC(O)=C3C(=O)\\C(OC3=C2)=C/C2=CC=C(O)C(O)=C2)C(O)C(O)C1O,FDB002763,22261310,0.0
,Herbs_condiments_and_spices,COC1=C2C=C(CC(O)C(=O)CCCCC3=CC2=C(OC)C(OC)=C3O)C=C1,FDB002764,131751083,0.0
PRUDOMESTIN,Plum,COC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C(OC)=C2O1,FDB002765,10404353,0.0
ACACETIN-7-RUTINOSIDE,Water_Mint,COC1=CC=C(C=C1)C1=CC(=O)C2=C(O1)C=C(OC1OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C1O)C=C2O,FDB002767,5480901,0.0
,Citrus_fruits,COC1=C(O)C=C(C=C1)C1=CC(=O)C2=C(O)C(OC)=C(O)C(OC)=C2O1,FDB002768,177696,0.0
,Other_green_vegetables,CC(=O)CC1=CC(O)=CC2=C1C(=O)C=C(C)O2,FDB002769,5319500,0.0
lysoPC_a_C16:0,Milk_nonfat,[H]O[C@]([H])(C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])OP([O-])(=O)OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],FDB027533,460602,0.0
lysoPC_a_C16:1,Milk_nonfat,[H]O[C@]([H])(C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])OP([O-])(=O)OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],FDB027534,24779460,0.0
lysoPC_a_C18:0,Milk_nonfat,[H]O[C@]([H])(C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])OP([O-])(=O)OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],FDB027535,497299,0.0
lysoPC_a_C18:1,Milk_nonfat,[H]O[C@]([H])(C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])OP([O-])(=O)OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],FDB027536,53480465,0.0
,Carrot,COC1=CC(=CC=C1O)\\C=C\\C(=O)O[C@@H]1C[C@@](O)(C[C@@H](OC(=O)\\C=C\\C2=CC=C(O)C(OC)=C2)[C@H]1O)C(O)=O,FDB000277,101552189,0.0
,Other_fruits,CCC(C)C(=O)C1=C(O)C(CC=C(C)C)=C(O)C2=C1OC(=O)C=C2C(CC)OC(C)=O,FDB002770,50908588,0.0
lysoPC_a_C18:2,Milk_nonfat,[H]O[C@]([H])(C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])OP([O-])(=O)OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],FDB027537,11005824,0.0
lysoPC_a_C20:4,Milk_nonfat,[H]O[C@]([H])(C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])OP([O-])(=O)OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],FDB027546,24779476,0.0
,Other_fruits,CCC(OC(C)=O)C1=CC(=O)OC2=C1C(O)=C(CC=C(C)C)C(O)=C2C(=O)CC(C)C,FDB002771,11517592,0.0
lysoPC_a_C20:4,Milk_nonfat,[H]O[C@]([H])(C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])[H])C([H])([H])OP([O-])(=O)OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],FDB027547,53480469,0.0
PC_aa_C24:0,Milk_nonfat,[H]O[C@]([H])(C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])OP([O-])(=O)OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],FDB027556,24779481,0.0
,Edible_fats_and_oils,CC(=O)C1=CC2=C(OC(C)(C)C=C2)C=C1,FDB002772,177040,0.0
lysoPC_a_C18:1,Milk_nonfat,[H]O[C@]([H])(C([H])([H])OC([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])OP([O-])(=O)OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],FDB027559,24779513,0.0
,Other_green_vegetables,CC(=O)C1=C(O)C2=C(OC3OC(CO)C(O)C(O)C3O)C=C(O)C=C2C=C1C,FDB002773,338716,0.0
AESCULIN,Common_bean,OCC1OC(OC2=C(O)C=C3OC(=O)C=CC3=C2)C(O)C(O)C1O,FDB002776,5351506,1.0
CICHORIIN,Chicory,OCC1OC(OC2=C(O)C=C3C=CC(=O)OC3=C2)C(O)C(O)C1O,FDB002777,5088914,1.0
(-)-EPIAFZELECHIN,Tea,O[C@@H]1CC2=C(O[C@@H]1C1=CC=C(O)C=C1)C=C(O)C=C2O,FDB002778,443639,0.0
,Herbs_condiments_and_spices,COC1=CC(CC=C)=CC(OC)=C1OC(C)C(O)C1=CC(OC)=C(OC)C=C1,FDB002781,71437670,0.0
,Herbs_condiments_and_spices,COC1=CC(CC=C)=CC(OC)=C1OC(C)C(O)C1=CC2=C(OCO2)C=C1,FDB002782,10067873,0.0
,Herbs_condiments_and_spices,COC1=CC(CC=C)=CC(OC)=C1OC(C)C(OC(C)=O)C1=CC2=C(OCO2)C=C1,FDB002783,131751084,0.0
,Herbs_condiments_and_spices,COC1=CC(CC=C)=CC(OC)=C1OC(C)C(O)C1=CC(OC)=C(OC)C(OC)=C1,FDB002784,10477119,0.0
,Other_green_vegetables,OCC1=CC2=C(C(O)=C1)C(=O)C1=C(C=CC=C1O)C2=O,FDB002785,10207,0.0
8-DIHYDROXY-1-METHYLANTHRAQUINONE-2-CARBOXYLIC-ACID,Saffron,CC1=C2C(=O)C3=C(C=CC=C3O)C(=O)C2=CC(O)=C1C(O)=O,FDB002786,14379528,0.0
,Fungi,CC1=CC(O)=CC2=C1C1=C(C(=O)O2)C(O)=CC(O)=C1,FDB002787,5359485,0.0
,Other_fruits,OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C(=C2O1)C1=C(O)C=CC(=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1,FDB002788,5281600,0.0
Bilobetin,Ginkgo,COC1=C(C=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1)C1=C2OC(=CC(=O)C2=C(O)C=C1O)C1=CC=C(O)C=C1,FDB002789,5315459,0.0
Americanin,Pokeberry,OCC1OC2=C(OC1C1=CC(O)=C(O)C=C1)C=CC(\\C=C/C=O)=C2,FDB002790,131751085,0.0
Longiside_B,Spearmint,CCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O,FDB002792,13051622,0.0
FENICULIN,Fennel,C\\C=C/C1=CC=C(OCC=C(C)C)C=C1,FDB002794,91746961,0.0
CIS-ANETHOLE,Fennel,COC1=CC=C(\\C=C/C)C=C1,FDB002796,1549040,0.0
,Tea,CC(C)C1=CC2=CC3OC(=O)C4(CCCC(C)(C)C34)C2=C(O)C1=O,FDB002799,74975865,0.0
APIGENIN-TRIMETHYL-ETHER,Orange,COC1=CC=C(C=C1)C1=CC(=O)C2=C(OC)C=C(OC)C=C2O1,FDB002800,79730,0.0
APIUMETIN,Celery,CC(=C)C1CC2=CC3=C(OC(=O)C=C3)C(O)=C2O1,FDB002802,131752966,0.0
,Tea,COC1C2=C(C(O)=C(O)C(=C2)C(C)C)C23CCCC(C)(C)C2C1(OC)OC3=O,FDB002803,131751086,0.0
Archangelicin,Angelica_fresh,C\\C=C(\\C)C(=O)OC1C(OC2=C1C1=C(C=C2)C=CC(=O)O1)C(C)(C)OC(=O)C(\\C)=C/C,FDB002804,6450203,0.0
,Edible_fats_and_oils,CC1=C(COC2=C3C=COC3=CC3=C2C=CC(=O)O3)CCC(C)(C)C1,FDB002805,177156,0.0
,Other_fruits,CC(C)=CCC1=C(O)C2=C(OC(=CC2=O)C2=C(O)C=C(O)C=C2)C=C1O,FDB002807,399491,0.0
Artocarpin,Breadfruit,COC1=CC2=C(C(O)=C1\\C=C\\C(C)C)C(=O)C(CC=C(C)C)=C(O2)C1=C(O)C=C(O)C=C1,FDB002808,5458461,0.0
PC_ae_C34:2,Milk_nonfat,[H]C(=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)O[C@]([H])(C([H])([H])OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])OP([O-])(=O)OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],FDB027926,6443157,0.0
,Other_fruits,COC1=CC2=C(C(=O)CC(O2)C2=CC(OC)=C(OC)C(OC)=C2)C(O)=C1CC=C(C)C,FDB002809,131751087,0.0
,Tea,OCC1OC(C(O)C(O)C1O)C1=C(O)C=C(O)C(C(=O)CCC2=CC(O)=C(O)C=C2)=C1O,FDB002810,16752601,0.0
,Other_fruits,COC1=CC(OC)=C2C(C=C(O)C3=C2OC(C)=CC3=O)=C1,FDB002811,5748546,0.0
PC_aa_C40:4,Milk_nonfat,[H]C(=C([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)OC([H])([H])[C@@]([H])(OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])OP([O-])(=O)OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],FDB027956,52923249,0.0
